Gene_ID,Transcript_Name,Type
WBGene00018397,F43E2.11.1,coding_transcript
WBGene00018397,F43E2.11.2,coding_transcript
WBGene00018391,F43E2.2.1,coding_transcript
WBGene00018392,F43E2.3a.1,coding_transcript
WBGene00018392,F43E2.3a.2,coding_transcript
WBGene00018392,F43E2.3a.3,coding_transcript
WBGene00018392,F43E2.3b.1,coding_transcript
WBGene00001812,F43E2.4.1,coding_transcript
WBGene00018393,F43E2.5.1,coding_transcript
WBGene00018394,F43E2.6a.1,coding_transcript
WBGene00018394,F43E2.6b.1,coding_transcript
WBGene00018394,F43E2.6b.2,coding_transcript
WBGene00018395,F43E2.7.1,coding_transcript
WBGene00002008,F43E2.8a.1,coding_transcript
WBGene00002008,F43E2.8a.2,coding_transcript
WBGene00002008,F43E2.8b.1,coding_transcript
WBGene00001016,F43G6.1.1,coding_transcript
WBGene00009662,F43G6.10.1,coding_transcript
WBGene00009663,F43G6.11.1,coding_transcript
WBGene00219294,F43G6.16.1,coding_transcript
WBGene00219378,F43G6.17a.1,coding_transcript
WBGene00009657,F43G6.4.1,coding_transcript
WBGene00009658,F43G6.5.1,coding_transcript
WBGene00005013,F43G6.6.1,coding_transcript
WBGene00009659,F43G6.7.1,coding_transcript
WBGene00009660,F43G6.8.1,coding_transcript
WBGene00009661,F43G6.9.1,coding_transcript
WBGene00009664,F43G9.1.1,coding_transcript
WBGene00009671,F43G9.10.1,coding_transcript
WBGene00000468,F43G9.11.1,coding_transcript
WBGene00009672,F43G9.12a.1,coding_transcript
WBGene00009672,F43G9.12b.1,coding_transcript
WBGene00009673,F43G9.13.1,coding_transcript
WBGene00219282,F43G9.21.1,coding_transcript
WBGene00009665,F43G9.2a.1,coding_transcript
WBGene00009665,F43G9.2b.1,coding_transcript
WBGene00009665,F43G9.2b.2,coding_transcript
WBGene00009666,F43G9.3.1,coding_transcript
WBGene00009666,F43G9.3.2,coding_transcript
WBGene00009667,F43G9.4.1,coding_transcript
WBGene00009668,F43G9.5.1,coding_transcript
WBGene00001414,F43G9.6a.1,coding_transcript
WBGene00001414,F43G9.6b.1,coding_transcript
WBGene00009670,F43G9.8.1,coding_transcript
WBGene00009670,F43G9.8.2,coding_transcript
WBGene00000777,F43G9.9.1,coding_transcript
WBGene00000777,F43G9.9.2,coding_transcript
WBGene00001152,F43H9.1a.1,coding_transcript
WBGene00001152,F43H9.1b.1,coding_transcript
WBGene00018398,F43H9.2a.1,coding_transcript
WBGene00018398,F43H9.2b.1,coding_transcript
WBGene00018398,F43H9.2b.2,coding_transcript
WBGene00018399,F43H9.3.1,coding_transcript
WBGene00018400,F43H9.4.1,coding_transcript
WBGene00006499,F44A2.1a.1,coding_transcript
WBGene00006499,F44A2.1b.1,coding_transcript
WBGene00006499,F44A2.1b.2,coding_transcript
WBGene00006499,F44A2.1b.3,coding_transcript
WBGene00018402,F44A2.2.1,coding_transcript
WBGene00018403,F44A2.3.1,coding_transcript
WBGene00018404,F44A2.4.1,coding_transcript
WBGene00018405,F44A2.5a.1,coding_transcript
WBGene00018405,F44A2.5b.1,coding_transcript
WBGene00018406,F44A2.7.1,coding_transcript
WBGene00009674,F44A6.1a.1,coding_transcript
WBGene00009674,F44A6.1b.1,coding_transcript
WBGene00004786,F44A6.2.1,coding_transcript
WBGene00009675,F44A6.3.1,coding_transcript
WBGene00009676,F44A6.4.1,coding_transcript
WBGene00009677,F44A6.5.1,coding_transcript
WBGene00009677,F44A6.5.2,coding_transcript
WBGene00018411,F44B9.10.1,coding_transcript
WBGene00001059,F44B9.1a.1,coding_transcript
WBGene00001059,F44B9.1b.1,coding_transcript
WBGene00001059,F44B9.1c.1,coding_transcript
WBGene00018407,F44B9.2.1,coding_transcript
WBGene00000508,F44B9.3a.1,coding_transcript
WBGene00000508,F44B9.3b.1,coding_transcript
WBGene00000508,F44B9.3b.2,coding_transcript
WBGene00000507,F44B9.4a.1,coding_transcript
WBGene00018408,F44B9.5.1,coding_transcript
WBGene00003021,F44B9.6.1,coding_transcript
WBGene00004125,F44B9.7.1,coding_transcript
WBGene00018409,F44B9.8.1,coding_transcript
WBGene00018410,F44B9.9.1,coding_transcript
WBGene00018412,F44C4.2.1,coding_transcript
WBGene00000784,F44C4.3.1,coding_transcript
WBGene00002148,F44C4.4a.1,coding_transcript
WBGene00002148,F44C4.4b.1,coding_transcript
WBGene00004092,F44C4.5.1,coding_transcript
WBGene00018413,F44C8.1.1,coding_transcript
WBGene00003716,F44C8.10.1,coding_transcript
WBGene00003686,F44C8.11.1,coding_transcript
WBGene00003724,F44C8.2.1,coding_transcript
WBGene00003617,F44C8.3.1,coding_transcript
WBGene00003693,F44C8.4.1,coding_transcript
WBGene00003718,F44C8.5b.1,coding_transcript
WBGene00003718,F44C8.5b.2,coding_transcript
WBGene00003646,F44C8.6a.1,coding_transcript
WBGene00003646,F44C8.6a.2,coding_transcript
WBGene00003646,F44C8.6c.1,coding_transcript
WBGene00018414,F44C8.7.1,coding_transcript
WBGene00003723,F44C8.8a.1,coding_transcript
WBGene00018415,F44C8.9a.1,coding_transcript
WBGene00009687,F44D12.10.1,coding_transcript
WBGene00194914,F44D12.16.1,coding_transcript
WBGene00219418,F44D12.19.1,coding_transcript
WBGene00009678,F44D12.1a.1,coding_transcript
WBGene00009678,F44D12.1b.1,coding_transcript
WBGene00009679,F44D12.2.1,coding_transcript
WBGene00009680,F44D12.3.1,coding_transcript
WBGene00009681,F44D12.4.1,coding_transcript
WBGene00009682,F44D12.5.1,coding_transcript
WBGene00009683,F44D12.6.1,coding_transcript
WBGene00009684,F44D12.7.1,coding_transcript
WBGene00009685,F44D12.8a.1,coding_transcript
WBGene00009685,F44D12.8b.1,coding_transcript
WBGene00009686,F44D12.9a.1,coding_transcript
WBGene00009686,F44D12.9a.2,coding_transcript
WBGene00009686,F44D12.9a.3,coding_transcript
WBGene00009686,F44D12.9b.1,coding_transcript
WBGene00009686,F44D12.9c.1,coding_transcript
WBGene00018423,F44E2.10.1,coding_transcript
WBGene00004041,F44E2.11.1,coding_transcript
WBGene00018417,F44E2.3.1,coding_transcript
WBGene00018418,F44E2.4.1,coding_transcript
WBGene00018419,F44E2.6a.1,coding_transcript
WBGene00018419,F44E2.6a.2,coding_transcript
WBGene00018419,F44E2.6b.1,coding_transcript
WBGene00018420,F44E2.7a.1,coding_transcript
WBGene00018420,F44E2.7b.1,coding_transcript
WBGene00018420,F44E2.7c.1,coding_transcript
WBGene00018420,F44E2.7d.1,coding_transcript
WBGene00018421,F44E2.8.1,coding_transcript
WBGene00018422,F44E2.9.1,coding_transcript
WBGene00009688,F44E5.1.1,coding_transcript
WBGene00206377,F44E5.15.1,coding_transcript
WBGene00303054,F44E5.17.1,coding_transcript
WBGene00009689,F44E5.2.1,coding_transcript
WBGene00009691,F44E5.4.1,coding_transcript
WBGene00009692,F44E5.5.1,coding_transcript
WBGene00018424,F44E7.2.1,coding_transcript
WBGene00018424,F44E7.2.2,coding_transcript
WBGene00018425,F44E7.3.1,coding_transcript
WBGene00018425,F44E7.3.2,coding_transcript
WBGene00018425,F44E7.3.3,coding_transcript
WBGene00018426,F44E7.4a.1,coding_transcript
WBGene00018426,F44E7.4b.1,coding_transcript
WBGene00018426,F44E7.4c.1,coding_transcript
WBGene00018426,F44E7.4d.1,coding_transcript
WBGene00018427,F44E7.5a.1,coding_transcript
WBGene00018427,F44E7.5b.1,coding_transcript
WBGene00018428,F44E7.6.1,coding_transcript
WBGene00018429,F44E7.7a.1,coding_transcript
WBGene00018429,F44E7.7b.1,coding_transcript
WBGene00018429,F44E7.7b.2,coding_transcript
WBGene00018429,F44E7.7c.1,coding_transcript
WBGene00018430,F44E7.8a.1,coding_transcript
WBGene00018430,F44E7.8b.1,coding_transcript
WBGene00018431,F44E7.9.1,coding_transcript
WBGene00009695,F44F1.3.1,coding_transcript
WBGene00009696,F44F1.4.1,coding_transcript
WBGene00009698,F44F1.6a.1,coding_transcript
WBGene00009698,F44F1.6b.1,coding_transcript
WBGene00006902,F44F1.7.1,coding_transcript
WBGene00009700,F44F4.1.1,coding_transcript
WBGene00009705,F44F4.10.1,coding_transcript
WBGene00006530,F44F4.11.1,coding_transcript
WBGene00005037,F44F4.13.1,coding_transcript
WBGene00194850,F44F4.15a.1,coding_transcript
WBGene00194850,F44F4.15a.2,coding_transcript
WBGene00194850,F44F4.15b.1,coding_transcript
WBGene00009701,F44F4.2.1,coding_transcript
WBGene00009702,F44F4.3.1,coding_transcript
WBGene00004222,F44F4.4.1,coding_transcript
WBGene00005036,F44F4.5a.1,coding_transcript
WBGene00005036,F44F4.5b.1,coding_transcript
WBGene00001626,F44F4.6.1,coding_transcript
WBGene00005038,F44F4.7.1,coding_transcript
WBGene00009704,F44F4.9.1,coding_transcript
WBGene00006158,F44G3.1.1,coding_transcript
WBGene00009710,F44G3.10.1,coding_transcript
WBGene00006092,F44G3.11a.1,coding_transcript
WBGene00044659,F44G3.12.1,coding_transcript
WBGene00044661,F44G3.14.1,coding_transcript
WBGene00009706,F44G3.2.1,coding_transcript
WBGene00009707,F44G3.5.1,coding_transcript
WBGene00004809,F44G3.6.1,coding_transcript
WBGene00004809,F44G3.6.2,coding_transcript
WBGene00009708,F44G3.7.1,coding_transcript
WBGene00009709,F44G3.8b.1,coding_transcript
WBGene00003701,F44G3.9.1,coding_transcript
WBGene00009711,F44G4.1.1,coding_transcript
WBGene00009712,F44G4.2.1,coding_transcript
WBGene00009713,F44G4.3.1,coding_transcript
WBGene00006514,F44G4.4a.1,coding_transcript
WBGene00006514,F44G4.4c.1,coding_transcript
WBGene00009714,F44G4.5.1,coding_transcript
WBGene00009715,F44G4.6a.1,coding_transcript
WBGene00009715,F44G4.6b.1,coding_transcript
WBGene00009716,F44G4.7.1,coding_transcript
WBGene00009717,F44G4.8a.1,coding_transcript
WBGene00009717,F44G4.8b.1,coding_transcript
WBGene00004354,F45B8.1.1,coding_transcript
WBGene00004353,F45B8.2.1,coding_transcript
WBGene00009720,F45B8.3.1,coding_transcript
WBGene00003909,F45B8.4.1,coding_transcript
WBGene00194794,F45B8.5.1,coding_transcript
WBGene00018432,F45C12.1.1,coding_transcript
WBGene00018442,F45C12.11a.1,coding_transcript
WBGene00018442,F45C12.11b.1,coding_transcript
WBGene00018443,F45C12.12.1,coding_transcript
WBGene00018444,F45C12.13.1,coding_transcript
WBGene00018445,F45C12.14.1,coding_transcript
WBGene00018446,F45C12.15.1,coding_transcript
WBGene00018446,F45C12.15.2,coding_transcript
WBGene00018447,F45C12.16.1,coding_transcript
WBGene00269388,F45C12.17.1,coding_transcript
WBGene00018433,F45C12.2.1,coding_transcript
WBGene00018434,F45C12.3.1,coding_transcript
WBGene00018435,F45C12.4.1,coding_transcript
WBGene00018436,F45C12.5.1,coding_transcript
WBGene00018437,F45C12.6.1,coding_transcript
WBGene00018438,F45C12.7.1,coding_transcript
WBGene00018439,F45C12.8.1,coding_transcript
WBGene00018456,F45D11.10a.1,coding_transcript
WBGene00018456,F45D11.10b.1,coding_transcript
WBGene00043328,F45D11.11.1,coding_transcript
WBGene00018457,F45D11.12.1,coding_transcript
WBGene00018458,F45D11.13.1,coding_transcript
WBGene00018459,F45D11.14.1,coding_transcript
WBGene00018460,F45D11.15.1,coding_transcript
WBGene00018461,F45D11.16.1,coding_transcript
WBGene00018452,F45D11.5.1,coding_transcript
WBGene00043327,F45D11.7.1,coding_transcript
WBGene00018455,F45D11.9.1,coding_transcript
WBGene00009721,F45D3.1.1,coding_transcript
WBGene00009722,F45D3.2a.1,coding_transcript
WBGene00009722,F45D3.2b.1,coding_transcript
WBGene00009723,F45D3.3.1,coding_transcript
WBGene00009724,F45D3.4a.1,coding_transcript
WBGene00009724,F45D3.4b.1,coding_transcript
WBGene00004759,F45D3.5.1,coding_transcript
WBGene00018462,F45E1.1.1,coding_transcript
WBGene00018462,F45E1.1.2,coding_transcript
WBGene00018462,F45E1.1.3,coding_transcript
WBGene00018463,F45E1.2.1,coding_transcript
WBGene00018465,F45E1.4.1,coding_transcript
WBGene00018466,F45E1.5.1,coding_transcript
WBGene00001945,F45E1.6.1,coding_transcript
WBGene00018467,F45E1.7a.1,coding_transcript
WBGene00018467,F45E1.7a.2,coding_transcript
WBGene00018467,F45E1.7b.1,coding_transcript
WBGene00006788,F45E10.1a.1,coding_transcript
WBGene00006788,F45E10.1b.1,coding_transcript
WBGene00006788,F45E10.1c.1,coding_transcript
WBGene00006788,F45E10.1d.1,coding_transcript
WBGene00006788,F45E10.1e.1,coding_transcript
WBGene00006788,F45E10.1f.1,coding_transcript
WBGene00006788,F45E10.1g.1,coding_transcript
WBGene00006788,F45E10.1h.1,coding_transcript
WBGene00009729,F45E10.2a.1,coding_transcript
WBGene00009729,F45E10.2b.1,coding_transcript
WBGene00018474,F45E12.1a.1,coding_transcript
WBGene00018474,F45E12.1a.2,coding_transcript
WBGene00018474,F45E12.1b.1,coding_transcript
WBGene00000271,F45E12.2a.1,coding_transcript
WBGene00000271,F45E12.2b.1,coding_transcript
WBGene00000839,F45E12.3.1,coding_transcript
WBGene00018475,F45E12.5a.1,coding_transcript
WBGene00018475,F45E12.5b.1,coding_transcript
WBGene00018476,F45E12.6.1,coding_transcript
WBGene00000190,F45E4.1.1,coding_transcript
WBGene00001584,F45E4.10a.1,coding_transcript
WBGene00001584,F45E4.10b.1,coding_transcript
WBGene00018473,F45E4.11.1,coding_transcript
WBGene00004046,F45E4.2.1,coding_transcript
WBGene00018468,F45E4.3a.1,coding_transcript
WBGene00018468,F45E4.3b.1,coding_transcript
WBGene00018468,F45E4.3c.1,coding_transcript
WBGene00018468,F45E4.3d.1,coding_transcript
WBGene00018468,F45E4.3e.1,coding_transcript
WBGene00018468,F45E4.3f.1,coding_transcript
WBGene00018470,F45E4.5a.1,coding_transcript
WBGene00018470,F45E4.5b.1,coding_transcript
WBGene00018470,F45E4.5c.1,coding_transcript
WBGene00018470,F45E4.5d.1,coding_transcript
WBGene00018471,F45E4.6.1,coding_transcript
WBGene00018472,F45E4.7a.1,coding_transcript
WBGene00018472,F45E4.7b.1,coding_transcript
WBGene00018472,F45E4.7c.1,coding_transcript
WBGene00003758,F45E4.8.1,coding_transcript
WBGene00001975,F45E4.9.1,coding_transcript
WBGene00009725,F45E6.1.1,coding_transcript
WBGene00000222,F45E6.2.1,coding_transcript
WBGene00009726,F45E6.3.1,coding_transcript
WBGene00009726,F45E6.3.2,coding_transcript
WBGene00009727,F45E6.4.1,coding_transcript
WBGene00009728,F45E6.6.1,coding_transcript
WBGene00018477,F45F2.1.1,coding_transcript
WBGene00018482,F45F2.10.1,coding_transcript
WBGene00018482,F45F2.10.2,coding_transcript
WBGene00018482,F45F2.10.3,coding_transcript
WBGene00018482,F45F2.10.4,coding_transcript
WBGene00018483,F45F2.11a.1,coding_transcript
WBGene00018483,F45F2.11a.2,coding_transcript
WBGene00018483,F45F2.11b.1,coding_transcript
WBGene00001882,F45F2.12.1,coding_transcript
WBGene00001880,F45F2.13.1,coding_transcript
WBGene00001913,F45F2.2.1,coding_transcript
WBGene00001879,F45F2.3.1,coding_transcript
WBGene00001881,F45F2.4.1,coding_transcript
WBGene00018478,F45F2.5.1,coding_transcript
WBGene00018479,F45F2.6.1,coding_transcript
WBGene00018480,F45F2.7.1,coding_transcript
WBGene00018481,F45F2.9.1,coding_transcript
WBGene00003520,F45G2.1.1,coding_transcript
WBGene00009736,F45G2.10.1,coding_transcript
WBGene00009730,F45G2.2a.1,coding_transcript
WBGene00009730,F45G2.2b.1,coding_transcript
WBGene00009730,F45G2.2b.2,coding_transcript
WBGene00009730,F45G2.2b.3,coding_transcript
WBGene00009731,F45G2.3.1,coding_transcript
WBGene00009732,F45G2.4.1,coding_transcript
WBGene00000255,F45G2.5.1,coding_transcript
WBGene00006612,F45G2.6.1,coding_transcript
WBGene00009733,F45G2.7.1,coding_transcript
WBGene00009734,F45G2.8.1,coding_transcript
WBGene00009735,F45G2.9.1,coding_transcript
WBGene00000113,F45H10.1a.1,coding_transcript
WBGene00000113,F45H10.1b.1,coding_transcript
WBGene00009739,F45H10.2.1,coding_transcript
WBGene00009739,F45H10.2.2,coding_transcript
WBGene00009740,F45H10.3.1,coding_transcript
WBGene00009741,F45H10.4.1,coding_transcript
WBGene00009742,F45H10.5.1,coding_transcript
WBGene00009742,F45H10.5.2,coding_transcript
WBGene00009742,F45H10.5.3,coding_transcript
WBGene00009742,F45H10.5.4,coding_transcript
WBGene00009742,F45H10.5.5,coding_transcript
WBGene00303028,F45H11.11.1,coding_transcript
WBGene00009743,F45H11.1a.1,coding_transcript
WBGene00009743,F45H11.1b.1,coding_transcript
WBGene00009743,F45H11.1b.2,coding_transcript
WBGene00003587,F45H11.2.1,coding_transcript
WBGene00009744,F45H11.3.1,coding_transcript
WBGene00003233,F45H11.4a.1,coding_transcript
WBGene00003233,F45H11.4b.1,coding_transcript
WBGene00003233,F45H11.4c.1,coding_transcript
WBGene00009745,F45H11.5.1,coding_transcript
WBGene00077521,F45H11.6.1,coding_transcript
WBGene00189958,F45H11.8.1,coding_transcript
WBGene00001559,F45H7.2a.1,coding_transcript
WBGene00001559,F45H7.2b.1,coding_transcript
WBGene00001559,F45H7.2c.1,coding_transcript
WBGene00001559,F45H7.2d.1,coding_transcript
WBGene00001559,F45H7.2d.2,coding_transcript
WBGene00001559,F45H7.2d.3,coding_transcript
WBGene00004183,F45H7.4.1,coding_transcript
WBGene00004183,F45H7.4.2,coding_transcript
WBGene00009738,F45H7.6a.1,coding_transcript
WBGene00009738,F45H7.6b.1,coding_transcript
WBGene00009753,F46A8.10.1,coding_transcript
WBGene00014761,F46A8.11.1,coding_transcript
WBGene00009746,F46A8.3.1,coding_transcript
WBGene00009747,F46A8.4.1,coding_transcript
WBGene00009748,F46A8.5.1,coding_transcript
WBGene00009749,F46A8.6.1,coding_transcript
WBGene00009750,F46A8.7.1,coding_transcript
WBGene00009751,F46A8.8.1,coding_transcript
WBGene00009754,F46A9.1.1,coding_transcript
WBGene00009755,F46A9.2.1,coding_transcript
WBGene00006681,F46A9.3a.1,coding_transcript
WBGene00006681,F46A9.3b.1,coding_transcript
WBGene00004808,F46A9.4.1,coding_transcript
WBGene00004807,F46A9.5.1,coding_transcript
WBGene00003172,F46A9.6.1,coding_transcript
WBGene00003172,F46A9.6.2,coding_transcript
WBGene00009756,F46B3.1.1,coding_transcript
WBGene00009763,F46B3.11.1,coding_transcript
WBGene00009765,F46B3.14a.1,coding_transcript
WBGene00009765,F46B3.14b.1,coding_transcript
WBGene00009765,F46B3.14c.1,coding_transcript
WBGene00009765,F46B3.14d.1,coding_transcript
WBGene00009766,F46B3.15.1,coding_transcript
WBGene00009767,F46B3.16.1,coding_transcript
WBGene00000736,F46B3.17.1,coding_transcript
WBGene00050892,F46B3.18.1,coding_transcript
WBGene00195243,F46B3.23.1,coding_transcript
WBGene00009758,F46B3.3a.1,coding_transcript
WBGene00009758,F46B3.3b.1,coding_transcript
WBGene00009758,F46B3.3c.1,coding_transcript
WBGene00009759,F46B3.4a.1,coding_transcript
WBGene00009759,F46B3.4b.1,coding_transcript
WBGene00001691,F46B3.5.1,coding_transcript
WBGene00009760,F46B3.7.1,coding_transcript
WBGene00009761,F46B3.8.1,coding_transcript
WBGene00009762,F46B3.9.1,coding_transcript
WBGene00009775,F46B6.10.1,coding_transcript
WBGene00005702,F46B6.11a.1,coding_transcript
WBGene00005702,F46B6.11b.1,coding_transcript
WBGene00009776,F46B6.12.1,coding_transcript
WBGene00044192,F46B6.13.1,coding_transcript
WBGene00009768,F46B6.2.1,coding_transcript
WBGene00004882,F46B6.3a.1,coding_transcript
WBGene00004882,F46B6.3b.1,coding_transcript
WBGene00009769,F46B6.4.1,coding_transcript
WBGene00009770,F46B6.5a.1,coding_transcript
WBGene00009770,F46B6.5b.1,coding_transcript
WBGene00009770,F46B6.5c.1,coding_transcript
WBGene00009770,F46B6.5d.1,coding_transcript
WBGene00009770,F46B6.5e.1,coding_transcript
WBGene00009771,F46B6.6a.1,coding_transcript
WBGene00009772,F46B6.7.1,coding_transcript
WBGene00009772,F46B6.7.2,coding_transcript
WBGene00009773,F46B6.8.1,coding_transcript
WBGene00009774,F46B6.9.1,coding_transcript
WBGene00003970,F46C3.1.1,coding_transcript
WBGene00009777,F46C3.2.1,coding_transcript
WBGene00002037,F46C3.3a.1,coding_transcript
WBGene00002037,F46C3.3b.1,coding_transcript
WBGene00002037,F46C3.3c.1,coding_transcript
WBGene00002037,F46C3.3c.2,coding_transcript
WBGene00002037,F46C3.3c.3,coding_transcript
WBGene00002037,F46C3.3c.4,coding_transcript
WBGene00002037,F46C3.3d.1,coding_transcript
WBGene00002037,F46C3.3e.1,coding_transcript
WBGene00002037,F46C3.3f.1,coding_transcript
WBGene00002037,F46C3.3g.1,coding_transcript
WBGene00002037,F46C3.3h.1,coding_transcript
WBGene00045253,F46C3.6.1,coding_transcript
WBGene00164974,F46C3.7.1,coding_transcript
WBGene00009778,F46C5.1.1,coding_transcript
WBGene00009785,F46C5.10.1,coding_transcript
WBGene00009779,F46C5.2.1,coding_transcript
WBGene00009779,F46C5.2.2,coding_transcript
WBGene00003544,F46C5.3.1,coding_transcript
WBGene00009780,F46C5.4.1,coding_transcript
WBGene00009780,F46C5.4.2,coding_transcript
WBGene00009781,F46C5.6.1,coding_transcript
WBGene00009782,F46C5.7.1,coding_transcript
WBGene00009783,F46C5.8.1,coding_transcript
WBGene00009784,F46C5.9.1,coding_transcript
WBGene00018484,F46C8.1.1,coding_transcript
WBGene00000747,F46C8.2.1,coding_transcript
WBGene00018485,F46C8.3.1,coding_transcript
WBGene00000438,F46C8.5.1,coding_transcript
WBGene00001069,F46C8.6.1,coding_transcript
WBGene00018486,F46C8.7a.1,coding_transcript
WBGene00018487,F46C8.8.1,coding_transcript
WBGene00018491,F46E10.10.1,coding_transcript
WBGene00018492,F46E10.11.1,coding_transcript
WBGene00206358,F46E10.18.1,coding_transcript
WBGene00018488,F46E10.1a.1,coding_transcript
WBGene00018488,F46E10.1b.1,coding_transcript
WBGene00018488,F46E10.1c.1,coding_transcript
